rgb,depth,mask,type,physical_id,placement_id,frame,occupancy,t,area_mm2,length_mm,width_mm,elongation,max_height_mm,mean_height_mm,p90_height_mm,height_std_mm,volume_mm3,invalid_depth_frac,source_split,source_file
source\tweezers\LINE_ALBUM_191266_๒๓๑๒๑๙_161.jpg,,,tweezers,tweezers:line_album_191266_๒๓๑๒๑๙_161,tweezers:line_album_191266_๒๓๑๒๑๙_161:9330,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,tweezers/LINE_ALBUM_191266_๒๓๑๒๑๙_161.jpg
source\tweezers\LINE_ALBUM_191266_๒๓๑๒๑๙_162.jpg,,,tweezers,tweezers:line_album_191266_๒๓๑๒๑๙_162,tweezers:line_album_191266_๒๓๑๒๑๙_162:9331,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,tweezers/LINE_ALBUM_191266_๒๓๑๒๑๙_162.jpg
source\tweezers\LINE_ALBUM_191266_๒๓๑๒๑๙_163.jpg,,,tweezers,tweezers:line_album_191266_๒๓๑๒๑๙_163,tweezers:line_album_191266_๒๓๑๒๑๙_163:9332,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,tweezers/LINE_ALBUM_191266_๒๓๑๒๑๙_163.jpg
source\tweezers\LINE_ALBUM_191266_๒๓๑๒๑๙_164.jpg,,,tweezers,tweezers:line_album_191266_๒๓๑๒๑๙_164,tweezers:line_album_191266_๒๓๑๒๑๙_164:9333,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,tweezers/LINE_ALBUM_191266_๒๓๑๒๑๙_164.jpg
source\urine_bag\1671100063313.jpeg,,,urine_bag,urine_bag:1671100063313,urine_bag:1671100063313:9334,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100063313.jpeg
source\urine_bag\1671100063313_l.png,,,urine_bag,urine_bag:1671100063313_l,urine_bag:1671100063313_l:9335,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100063313_l.png
source\urine_bag\1671100063313_r.png,,,urine_bag,urine_bag:1671100063313_r,urine_bag:1671100063313_r:9336,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100063313_r.png
source\urine_bag\1671100076187.jpeg,,,urine_bag,urine_bag:1671100076187,urine_bag:1671100076187:9337,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100076187.jpeg
source\urine_bag\1671100076187_l.png,,,urine_bag,urine_bag:1671100076187_l,urine_bag:1671100076187_l:9338,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100076187_l.png
source\urine_bag\1671100076187_r.png,,,urine_bag,urine_bag:1671100076187_r,urine_bag:1671100076187_r:9339,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100076187_r.png
source\urine_bag\1671100081222.jpeg,,,urine_bag,urine_bag:1671100081222,urine_bag:1671100081222:9340,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100081222.jpeg
source\urine_bag\1671100081222_l.png,,,urine_bag,urine_bag:1671100081222_l,urine_bag:1671100081222_l:9341,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100081222_l.png
source\urine_bag\1671100081222_r.png,,,urine_bag,urine_bag:1671100081222_r,urine_bag:1671100081222_r:9342,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100081222_r.png
source\urine_bag\1671100088094.jpeg,,,urine_bag,urine_bag:1671100088094,urine_bag:1671100088094:9343,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100088094.jpeg
source\urine_bag\1671100088094_l.png,,,urine_bag,urine_bag:1671100088094_l,urine_bag:1671100088094_l:9344,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100088094_l.png
source\urine_bag\1671100088094_r.png,,,urine_bag,urine_bag:1671100088094_r,urine_bag:1671100088094_r:9345,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100088094_r.png
source\urine_bag\1671100095264.jpeg,,,urine_bag,urine_bag:1671100095264,urine_bag:1671100095264:9346,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100095264.jpeg
source\urine_bag\1671100095264_l.png,,,urine_bag,urine_bag:1671100095264_l,urine_bag:1671100095264_l:9347,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100095264_l.png
source\urine_bag\1671100095264_r.png,,,urine_bag,urine_bag:1671100095264_r,urine_bag:1671100095264_r:9348,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100095264_r.png
source\urine_bag\1671100111106.jpeg,,,urine_bag,urine_bag:1671100111106,urine_bag:1671100111106:9349,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100111106.jpeg
source\urine_bag\1671100111106_l.png,,,urine_bag,urine_bag:1671100111106_l,urine_bag:1671100111106_l:9350,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100111106_l.png
source\urine_bag\1671100111106_r.png,,,urine_bag,urine_bag:1671100111106_r,urine_bag:1671100111106_r:9351,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100111106_r.png
source\urine_bag\1671100120179.jpeg,,,urine_bag,urine_bag:1671100120179,urine_bag:1671100120179:9352,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100120179.jpeg
source\urine_bag\1671100120179_l.png,,,urine_bag,urine_bag:1671100120179_l,urine_bag:1671100120179_l:9353,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100120179_l.png
source\urine_bag\1671100120179_r.png,,,urine_bag,urine_bag:1671100120179_r,urine_bag:1671100120179_r:9354,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100120179_r.png
source\urine_bag\1671100124214.jpeg,,,urine_bag,urine_bag:1671100124214,urine_bag:1671100124214:9355,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100124214.jpeg
source\urine_bag\1671100124214_l.png,,,urine_bag,urine_bag:1671100124214_l,urine_bag:1671100124214_l:9356,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100124214_l.png
source\urine_bag\1671100124214_r.png,,,urine_bag,urine_bag:1671100124214_r,urine_bag:1671100124214_r:9357,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100124214_r.png
source\urine_bag\1671100136019.jpeg,,,urine_bag,urine_bag:1671100136019,urine_bag:1671100136019:9358,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100136019.jpeg
source\urine_bag\1671100136019_l.png,,,urine_bag,urine_bag:1671100136019_l,urine_bag:1671100136019_l:9359,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100136019_l.png
source\urine_bag\1671100136019_r.png,,,urine_bag,urine_bag:1671100136019_r,urine_bag:1671100136019_r:9360,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100136019_r.png
source\urine_bag\1671100140222.jpeg,,,urine_bag,urine_bag:1671100140222,urine_bag:1671100140222:9361,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100140222.jpeg
source\urine_bag\1671100140222_l.png,,,urine_bag,urine_bag:1671100140222_l,urine_bag:1671100140222_l:9362,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100140222_l.png
source\urine_bag\1671100140222_r.png,,,urine_bag,urine_bag:1671100140222_r,urine_bag:1671100140222_r:9363,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100140222_r.png
source\urine_bag\1671100155065.jpeg,,,urine_bag,urine_bag:1671100155065,urine_bag:1671100155065:9364,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100155065.jpeg
source\urine_bag\1671100155065_l.png,,,urine_bag,urine_bag:1671100155065_l,urine_bag:1671100155065_l:9365,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100155065_l.png
source\urine_bag\1671100155065_r.png,,,urine_bag,urine_bag:1671100155065_r,urine_bag:1671100155065_r:9366,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100155065_r.png
source\urine_bag\1671100161835.jpeg,,,urine_bag,urine_bag:1671100161835,urine_bag:1671100161835:9367,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100161835.jpeg
source\urine_bag\1671100161835_l.png,,,urine_bag,urine_bag:1671100161835_l,urine_bag:1671100161835_l:9368,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100161835_l.png
source\urine_bag\1671100161835_r.png,,,urine_bag,urine_bag:1671100161835_r,urine_bag:1671100161835_r:9369,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100161835_r.png
source\urine_bag\1671100172773.jpeg,,,urine_bag,urine_bag:1671100172773,urine_bag:1671100172773:9370,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100172773.jpeg
source\urine_bag\1671100172773_l.png,,,urine_bag,urine_bag:1671100172773_l,urine_bag:1671100172773_l:9371,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100172773_l.png
source\urine_bag\1671100172773_r.png,,,urine_bag,urine_bag:1671100172773_r,urine_bag:1671100172773_r:9372,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100172773_r.png
source\urine_bag\1671100176576.jpeg,,,urine_bag,urine_bag:1671100176576,urine_bag:1671100176576:9373,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100176576.jpeg
source\urine_bag\1671100176576_l.png,,,urine_bag,urine_bag:1671100176576_l,urine_bag:1671100176576_l:9374,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100176576_l.png
source\urine_bag\1671100176576_r.png,,,urine_bag,urine_bag:1671100176576_r,urine_bag:1671100176576_r:9375,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100176576_r.png
source\urine_bag\1671100185382.jpeg,,,urine_bag,urine_bag:1671100185382,urine_bag:1671100185382:9376,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100185382.jpeg
source\urine_bag\1671100185382_l.png,,,urine_bag,urine_bag:1671100185382_l,urine_bag:1671100185382_l:9377,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100185382_l.png
source\urine_bag\1671100185382_r.png,,,urine_bag,urine_bag:1671100185382_r,urine_bag:1671100185382_r:9378,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100185382_r.png
source\urine_bag\1671100185914.jpeg,,,urine_bag,urine_bag:1671100185914,urine_bag:1671100185914:9379,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100185914.jpeg
source\urine_bag\1671100185914_l.png,,,urine_bag,urine_bag:1671100185914_l,urine_bag:1671100185914_l:9380,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100185914_l.png
source\urine_bag\1671100185914_r.png,,,urine_bag,urine_bag:1671100185914_r,urine_bag:1671100185914_r:9381,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100185914_r.png
source\urine_bag\1671100188517.jpeg,,,urine_bag,urine_bag:1671100188517,urine_bag:1671100188517:9382,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100188517.jpeg
source\urine_bag\1671100188517_l.png,,,urine_bag,urine_bag:1671100188517_l,urine_bag:1671100188517_l:9383,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100188517_l.png
source\urine_bag\1671100188517_r.png,,,urine_bag,urine_bag:1671100188517_r,urine_bag:1671100188517_r:9384,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100188517_r.png
source\urine_bag\1671100193052.jpeg,,,urine_bag,urine_bag:1671100193052,urine_bag:1671100193052:9385,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100193052.jpeg
source\urine_bag\1671100193052_l.png,,,urine_bag,urine_bag:1671100193052_l,urine_bag:1671100193052_l:9386,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100193052_l.png
source\urine_bag\1671100193052_r.png,,,urine_bag,urine_bag:1671100193052_r,urine_bag:1671100193052_r:9387,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100193052_r.png
source\urine_bag\1671100229038.jpeg,,,urine_bag,urine_bag:1671100229038,urine_bag:1671100229038:9388,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100229038.jpeg
source\urine_bag\1671100229038_l.png,,,urine_bag,urine_bag:1671100229038_l,urine_bag:1671100229038_l:9389,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100229038_l.png
source\urine_bag\1671100229038_r.png,,,urine_bag,urine_bag:1671100229038_r,urine_bag:1671100229038_r:9390,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100229038_r.png
source\urine_bag\1671100230972.jpeg,,,urine_bag,urine_bag:1671100230972,urine_bag:1671100230972:9391,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100230972.jpeg
source\urine_bag\1671100230972_l.png,,,urine_bag,urine_bag:1671100230972_l,urine_bag:1671100230972_l:9392,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100230972_l.png
source\urine_bag\1671100230972_r.png,,,urine_bag,urine_bag:1671100230972_r,urine_bag:1671100230972_r:9393,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100230972_r.png
source\urine_bag\1671100233541.jpeg,,,urine_bag,urine_bag:1671100233541,urine_bag:1671100233541:9394,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100233541.jpeg
source\urine_bag\1671100233541_l.png,,,urine_bag,urine_bag:1671100233541_l,urine_bag:1671100233541_l:9395,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100233541_l.png
source\urine_bag\1671100233541_r.png,,,urine_bag,urine_bag:1671100233541_r,urine_bag:1671100233541_r:9396,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100233541_r.png
source\urine_bag\1671100238344.jpeg,,,urine_bag,urine_bag:1671100238344,urine_bag:1671100238344:9397,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100238344.jpeg
source\urine_bag\1671100238344_l.png,,,urine_bag,urine_bag:1671100238344_l,urine_bag:1671100238344_l:9398,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100238344_l.png
source\urine_bag\1671100238344_r.png,,,urine_bag,urine_bag:1671100238344_r,urine_bag:1671100238344_r:9399,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100238344_r.png
source\urine_bag\1671100244046.jpeg,,,urine_bag,urine_bag:1671100244046,urine_bag:1671100244046:9400,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100244046.jpeg
source\urine_bag\1671100244046_l.png,,,urine_bag,urine_bag:1671100244046_l,urine_bag:1671100244046_l:9401,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100244046_l.png
source\urine_bag\1671100244046_r.png,,,urine_bag,urine_bag:1671100244046_r,urine_bag:1671100244046_r:9402,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100244046_r.png
source\urine_bag\1671100244881.jpeg,,,urine_bag,urine_bag:1671100244881,urine_bag:1671100244881:9403,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100244881.jpeg
source\urine_bag\1671100244881_l.png,,,urine_bag,urine_bag:1671100244881_l,urine_bag:1671100244881_l:9404,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100244881_l.png
source\urine_bag\1671100244881_r.png,,,urine_bag,urine_bag:1671100244881_r,urine_bag:1671100244881_r:9405,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100244881_r.png
source\urine_bag\1671100246547.jpeg,,,urine_bag,urine_bag:1671100246547,urine_bag:1671100246547:9406,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100246547.jpeg
source\urine_bag\1671100246547_l.png,,,urine_bag,urine_bag:1671100246547_l,urine_bag:1671100246547_l:9407,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100246547_l.png
source\urine_bag\1671100246547_r.png,,,urine_bag,urine_bag:1671100246547_r,urine_bag:1671100246547_r:9408,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100246547_r.png
source\urine_bag\1671100252184.jpeg,,,urine_bag,urine_bag:1671100252184,urine_bag:1671100252184:9409,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100252184.jpeg
source\urine_bag\1671100252184_l.png,,,urine_bag,urine_bag:1671100252184_l,urine_bag:1671100252184_l:9410,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100252184_l.png
source\urine_bag\1671100252184_r.png,,,urine_bag,urine_bag:1671100252184_r,urine_bag:1671100252184_r:9411,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100252184_r.png
source\urine_bag\1671100254485.jpeg,,,urine_bag,urine_bag:1671100254485,urine_bag:1671100254485:9412,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100254485.jpeg
source\urine_bag\1671100254485_l.png,,,urine_bag,urine_bag:1671100254485_l,urine_bag:1671100254485_l:9413,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100254485_l.png
source\urine_bag\1671100254485_r.png,,,urine_bag,urine_bag:1671100254485_r,urine_bag:1671100254485_r:9414,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100254485_r.png
source\urine_bag\1671100257687.jpeg,,,urine_bag,urine_bag:1671100257687,urine_bag:1671100257687:9415,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100257687.jpeg
source\urine_bag\1671100257687_l.png,,,urine_bag,urine_bag:1671100257687_l,urine_bag:1671100257687_l:9416,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100257687_l.png
source\urine_bag\1671100257687_r.png,,,urine_bag,urine_bag:1671100257687_r,urine_bag:1671100257687_r:9417,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100257687_r.png
source\urine_bag\1671100258654.jpeg,,,urine_bag,urine_bag:1671100258654,urine_bag:1671100258654:9418,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100258654.jpeg
source\urine_bag\1671100258654_l.png,,,urine_bag,urine_bag:1671100258654_l,urine_bag:1671100258654_l:9419,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100258654_l.png
source\urine_bag\1671100258654_r.png,,,urine_bag,urine_bag:1671100258654_r,urine_bag:1671100258654_r:9420,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100258654_r.png
source\urine_bag\1671100264324.jpeg,,,urine_bag,urine_bag:1671100264324,urine_bag:1671100264324:9421,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100264324.jpeg
source\urine_bag\1671100264324_l.png,,,urine_bag,urine_bag:1671100264324_l,urine_bag:1671100264324_l:9422,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100264324_l.png
source\urine_bag\1671100264324_r.png,,,urine_bag,urine_bag:1671100264324_r,urine_bag:1671100264324_r:9423,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100264324_r.png
source\urine_bag\1671100276597.jpeg,,,urine_bag,urine_bag:1671100276597,urine_bag:1671100276597:9424,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100276597.jpeg
source\urine_bag\1671100276597_l.png,,,urine_bag,urine_bag:1671100276597_l,urine_bag:1671100276597_l:9425,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100276597_l.png
source\urine_bag\1671100276597_r.png,,,urine_bag,urine_bag:1671100276597_r,urine_bag:1671100276597_r:9426,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100276597_r.png
source\urine_bag\1671100279032.jpeg,,,urine_bag,urine_bag:1671100279032,urine_bag:1671100279032:9427,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100279032.jpeg
source\urine_bag\1671100279032_l.png,,,urine_bag,urine_bag:1671100279032_l,urine_bag:1671100279032_l:9428,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100279032_l.png
source\urine_bag\1671100279032_r.png,,,urine_bag,urine_bag:1671100279032_r,urine_bag:1671100279032_r:9429,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100279032_r.png
source\urine_bag\1671100298312.jpeg,,,urine_bag,urine_bag:1671100298312,urine_bag:1671100298312:9430,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100298312.jpeg
source\urine_bag\1671100298312_l.png,,,urine_bag,urine_bag:1671100298312_l,urine_bag:1671100298312_l:9431,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100298312_l.png
source\urine_bag\1671100298312_r.png,,,urine_bag,urine_bag:1671100298312_r,urine_bag:1671100298312_r:9432,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100298312_r.png
source\urine_bag\1671100302944.jpeg,,,urine_bag,urine_bag:1671100302944,urine_bag:1671100302944:9433,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100302944.jpeg
source\urine_bag\1671100302944_l.png,,,urine_bag,urine_bag:1671100302944_l,urine_bag:1671100302944_l:9434,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100302944_l.png
source\urine_bag\1671100302944_r.png,,,urine_bag,urine_bag:1671100302944_r,urine_bag:1671100302944_r:9435,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100302944_r.png
source\urine_bag\1671100303880.jpeg,,,urine_bag,urine_bag:1671100303880,urine_bag:1671100303880:9436,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100303880.jpeg
source\urine_bag\1671100303880_l.png,,,urine_bag,urine_bag:1671100303880_l,urine_bag:1671100303880_l:9437,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100303880_l.png
source\urine_bag\1671100303880_r.png,,,urine_bag,urine_bag:1671100303880_r,urine_bag:1671100303880_r:9438,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100303880_r.png
source\urine_bag\1671100308049.jpeg,,,urine_bag,urine_bag:1671100308049,urine_bag:1671100308049:9439,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100308049.jpeg
source\urine_bag\1671100308049_l.png,,,urine_bag,urine_bag:1671100308049_l,urine_bag:1671100308049_l:9440,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100308049_l.png
source\urine_bag\1671100308049_r.png,,,urine_bag,urine_bag:1671100308049_r,urine_bag:1671100308049_r:9441,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100308049_r.png
source\urine_bag\1671100310950.jpeg,,,urine_bag,urine_bag:1671100310950,urine_bag:1671100310950:9442,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100310950.jpeg
source\urine_bag\1671100310950_l.png,,,urine_bag,urine_bag:1671100310950_l,urine_bag:1671100310950_l:9443,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100310950_l.png
source\urine_bag\1671100310950_r.png,,,urine_bag,urine_bag:1671100310950_r,urine_bag:1671100310950_r:9444,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100310950_r.png
source\urine_bag\1671100313718.jpeg,,,urine_bag,urine_bag:1671100313718,urine_bag:1671100313718:9445,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100313718.jpeg
source\urine_bag\1671100313718_l.png,,,urine_bag,urine_bag:1671100313718_l,urine_bag:1671100313718_l:9446,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100313718_l.png
source\urine_bag\1671100313718_r.png,,,urine_bag,urine_bag:1671100313718_r,urine_bag:1671100313718_r:9447,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,urine_bag/1671100313718_r.png
source\urine_bag\1671100316886.jpeg,,,urine_bag,urine_bag:1671100316886,urine_bag:1671100316886:9448,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100316886.jpeg
source\urine_bag\1671100316886_l.png,,,urine_bag,urine_bag:1671100316886_l,urine_bag:1671100316886_l:9449,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100316886_l.png
source\urine_bag\1671100316886_r.png,,,urine_bag,urine_bag:1671100316886_r,urine_bag:1671100316886_r:9450,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100316886_r.png
source\urine_bag\1671100320322.jpeg,,,urine_bag,urine_bag:1671100320322,urine_bag:1671100320322:9451,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100320322.jpeg
source\urine_bag\1671100320322_l.png,,,urine_bag,urine_bag:1671100320322_l,urine_bag:1671100320322_l:9452,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100320322_l.png
source\urine_bag\1671100320322_r.png,,,urine_bag,urine_bag:1671100320322_r,urine_bag:1671100320322_r:9453,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100320322_r.png
source\urine_bag\1671100323990.jpeg,,,urine_bag,urine_bag:1671100323990,urine_bag:1671100323990:9454,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100323990.jpeg
source\urine_bag\1671100323990_l.png,,,urine_bag,urine_bag:1671100323990_l,urine_bag:1671100323990_l:9455,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100323990_l.png
source\urine_bag\1671100323990_r.png,,,urine_bag,urine_bag:1671100323990_r,urine_bag:1671100323990_r:9456,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100323990_r.png
source\urine_bag\1671100334162.jpeg,,,urine_bag,urine_bag:1671100334162,urine_bag:1671100334162:9457,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,urine_bag/1671100334162.jpeg
source\urine_bag\1671100334162_l.png,,,urine_bag,urine_bag:1671100334162_l,urine_bag:1671100334162_l:9458,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100334162_l.png
source\urine_bag\1671100334162_r.png,,,urine_bag,urine_bag:1671100334162_r,urine_bag:1671100334162_r:9459,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100334162_r.png
source\urine_bag\1671100339365.jpeg,,,urine_bag,urine_bag:1671100339365,urine_bag:1671100339365:9460,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100339365.jpeg
source\urine_bag\1671100339365_l.png,,,urine_bag,urine_bag:1671100339365_l,urine_bag:1671100339365_l:9461,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100339365_l.png
source\urine_bag\1671100339365_r.png,,,urine_bag,urine_bag:1671100339365_r,urine_bag:1671100339365_r:9462,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100339365_r.png
source\urine_bag\1671100345435.jpeg,,,urine_bag,urine_bag:1671100345435,urine_bag:1671100345435:9463,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,urine_bag/1671100345435.jpeg
